policy_id,period,premium_due,premium_paid,on_time_flag
POL-004681,2026-05-01,267.38,267.38,1
POL-004681,2026-06-01,267.38,267.38,1
POL-004682,2026-01-01,387.33,387.33,1
POL-004682,2026-02-01,387.33,387.33,1
POL-004682,2026-03-01,387.33,0.0,0
POL-004682,2026-04-01,387.33,387.33,1
POL-004682,2026-05-01,387.33,387.33,1
POL-004682,2026-06-01,387.33,387.33,1
POL-004683,2026-01-01,73.76,73.76,1
POL-004683,2026-02-01,73.76,73.76,1
POL-004683,2026-03-01,73.76,73.76,1
POL-004683,2026-04-01,73.76,73.76,1
POL-004683,2026-05-01,73.76,0.0,0
POL-004683,2026-06-01,73.76,73.76,1
POL-004684,2026-01-01,67.88,67.88,1
POL-004684,2026-02-01,67.88,67.88,1
POL-004684,2026-03-01,67.88,67.88,1
POL-004684,2026-04-01,67.88,67.88,1
POL-004684,2026-05-01,67.88,67.88,1
POL-004684,2026-06-01,67.88,67.88,1
POL-004685,2026-01-01,1353.6,0.0,0
POL-004685,2026-02-01,1353.6,1353.6,1
POL-004685,2026-03-01,1353.6,1353.6,1
POL-004685,2026-04-01,1353.6,1353.6,1
POL-004685,2026-05-01,1353.6,0.0,0
POL-004685,2026-06-01,1353.6,1353.6,1
POL-004686,2026-01-01,78.15,78.15,1
POL-004686,2026-02-01,78.15,78.15,1
POL-004686,2026-03-01,78.15,0.0,0
POL-004686,2026-04-01,78.15,0.0,0
POL-004686,2026-05-01,78.15,78.15,1
POL-004686,2026-06-01,78.15,0.0,0
POL-004687,2026-01-01,2657.15,2657.15,1
POL-004687,2026-02-01,2657.15,2657.15,1
POL-004687,2026-03-01,2657.15,2657.15,1
POL-004687,2026-04-01,2657.15,2657.15,1
POL-004687,2026-05-01,2657.15,2657.15,1
POL-004687,2026-06-01,2657.15,2657.15,1
POL-004688,2026-01-01,271.61,271.61,1
POL-004688,2026-02-01,271.61,271.61,1
POL-004688,2026-03-01,271.61,271.61,1
POL-004688,2026-04-01,271.61,271.61,1
POL-004688,2026-05-01,271.61,271.61,1
POL-004688,2026-06-01,271.61,271.61,1
POL-004689,2026-01-01,129.27,129.27,1
POL-004689,2026-02-01,129.27,0.0,0
POL-004689,2026-03-01,129.27,129.27,1
POL-004689,2026-04-01,129.27,129.27,1
POL-004689,2026-05-01,129.27,0.0,0
POL-004689,2026-06-01,129.27,0.0,0
POL-004690,2026-01-01,82.71,82.71,1
POL-004690,2026-02-01,82.71,82.71,1
POL-004690,2026-03-01,82.71,82.71,1
POL-004690,2026-04-01,82.71,82.71,1
POL-004690,2026-05-01,82.71,82.71,1
POL-004690,2026-06-01,82.71,82.71,1
POL-004691,2026-01-01,461.79,461.79,1
POL-004691,2026-02-01,461.79,461.79,1
POL-004691,2026-03-01,461.79,461.79,1
POL-004691,2026-04-01,461.79,461.79,1
POL-004691,2026-05-01,461.79,0.0,0
POL-004691,2026-06-01,461.79,461.79,1
POL-004692,2026-01-01,64.32,64.32,1
POL-004692,2026-02-01,64.32,64.32,1
POL-004692,2026-03-01,64.32,64.32,1
POL-004692,2026-04-01,64.32,64.32,1
POL-004692,2026-05-01,64.32,64.32,1
POL-004692,2026-06-01,64.32,64.32,1
POL-004693,2026-01-01,143.51,143.51,1
POL-004693,2026-02-01,143.51,143.51,1
POL-004693,2026-03-01,143.51,143.51,1
POL-004693,2026-04-01,143.51,143.51,1
POL-004693,2026-05-01,143.51,143.51,1
POL-004693,2026-06-01,143.51,143.51,1
POL-004694,2026-01-01,78.12,78.12,1
POL-004694,2026-02-01,78.12,78.12,1
POL-004694,2026-03-01,78.12,78.12,1
POL-004694,2026-04-01,78.12,78.12,1
POL-004694,2026-05-01,78.12,78.12,1
POL-004694,2026-06-01,78.12,78.12,1
POL-004695,2026-01-01,75.81,75.81,1
POL-004695,2026-02-01,75.81,75.81,1
POL-004695,2026-03-01,75.81,75.81,1
POL-004695,2026-04-01,75.81,75.81,1
POL-004695,2026-05-01,75.81,75.81,1
POL-004695,2026-06-01,75.81,0.0,0
POL-004696,2026-01-01,260.02,260.02,1
POL-004696,2026-02-01,260.02,260.02,1
POL-004696,2026-03-01,260.02,260.02,1
POL-004696,2026-04-01,260.02,260.02,1
POL-004696,2026-05-01,260.02,260.02,1
POL-004696,2026-06-01,260.02,260.02,1
POL-004697,2026-01-01,73.66,0.0,0
POL-004697,2026-02-01,73.66,73.66,1
POL-004697,2026-03-01,73.66,73.66,1
POL-004697,2026-04-01,73.66,73.66,1
POL-004697,2026-05-01,73.66,73.66,1
POL-004697,2026-06-01,73.66,73.66,1
POL-004698,2026-01-01,239.81,239.81,1
POL-004698,2026-02-01,239.81,239.81,1
POL-004698,2026-03-01,239.81,239.81,1
POL-004698,2026-04-01,239.81,239.81,1
POL-004698,2026-05-01,239.81,239.81,1
POL-004698,2026-06-01,239.81,239.81,1
POL-004699,2026-01-01,236.15,236.15,1
POL-004699,2026-02-01,236.15,236.15,1
POL-004699,2026-03-01,236.15,236.15,1
POL-004699,2026-04-01,236.15,236.15,1
POL-004699,2026-05-01,236.15,236.15,1
POL-004699,2026-06-01,236.15,236.15,1
POL-004700,2026-01-01,151.63,151.63,1
POL-004700,2026-02-01,151.63,151.63,1
POL-004700,2026-03-01,151.63,0.0,0
POL-004700,2026-04-01,151.63,151.63,1
POL-004700,2026-05-01,151.63,151.63,1
POL-004700,2026-06-01,151.63,151.63,1
POL-004701,2026-01-01,251.59,251.59,1
POL-004701,2026-02-01,251.59,251.59,1
POL-004701,2026-03-01,251.59,251.59,1
POL-004701,2026-04-01,251.59,251.59,1
POL-004701,2026-05-01,251.59,0.0,0
POL-004701,2026-06-01,251.59,251.59,1
POL-004702,2026-01-01,64.89,64.89,1
POL-004702,2026-02-01,64.89,0.0,0
POL-004702,2026-03-01,64.89,64.89,1
POL-004702,2026-04-01,64.89,64.89,1
POL-004702,2026-05-01,64.89,64.89,1
POL-004702,2026-06-01,64.89,64.89,1
POL-004703,2026-01-01,549.92,549.92,1
POL-004703,2026-02-01,549.92,549.92,1
POL-004703,2026-03-01,549.92,549.92,1
POL-004703,2026-04-01,549.92,549.92,1
POL-004703,2026-05-01,549.92,549.92,1
POL-004703,2026-06-01,549.92,549.92,1
POL-004704,2026-01-01,69.67,69.67,1
POL-004704,2026-02-01,69.67,0.0,0
POL-004704,2026-03-01,69.67,0.0,0
POL-004704,2026-04-01,69.67,69.67,1
POL-004704,2026-05-01,69.67,69.67,1
POL-004704,2026-06-01,69.67,0.0,0
POL-004705,2026-01-01,196.59,196.59,1
POL-004705,2026-02-01,196.59,196.59,1
POL-004705,2026-03-01,196.59,0.0,0
POL-004705,2026-04-01,196.59,196.59,1
POL-004705,2026-05-01,196.59,196.59,1
POL-004705,2026-06-01,196.59,196.59,1
POL-004706,2026-01-01,415.08,415.08,1
POL-004706,2026-02-01,415.08,415.08,1
POL-004706,2026-03-01,415.08,415.08,1
POL-004706,2026-04-01,415.08,415.08,1
POL-004706,2026-05-01,415.08,415.08,1
POL-004706,2026-06-01,415.08,415.08,1
POL-004707,2026-01-01,483.95,0.0,0
POL-004707,2026-02-01,483.95,0.0,0
POL-004707,2026-03-01,483.95,483.95,1
POL-004707,2026-04-01,483.95,483.95,1
POL-004707,2026-05-01,483.95,0.0,0
POL-004707,2026-06-01,483.95,483.95,1
POL-004708,2026-01-01,67.0,67.0,1
POL-004708,2026-02-01,67.0,67.0,1
POL-004708,2026-03-01,67.0,67.0,1
POL-004708,2026-04-01,67.0,67.0,1
POL-004708,2026-05-01,67.0,67.0,1
POL-004708,2026-06-01,67.0,67.0,1
POL-004709,2026-01-01,116.03,116.03,1
POL-004709,2026-02-01,116.03,116.03,1
POL-004709,2026-03-01,116.03,116.03,1
POL-004709,2026-04-01,116.03,116.03,1
POL-004709,2026-05-01,116.03,0.0,0
POL-004709,2026-06-01,116.03,116.03,1
POL-004710,2026-01-01,421.4,421.4,1
POL-004710,2026-02-01,421.4,421.4,1
POL-004710,2026-03-01,421.4,421.4,1
POL-004710,2026-04-01,421.4,421.4,1
POL-004710,2026-05-01,421.4,421.4,1
POL-004710,2026-06-01,421.4,421.4,1
POL-004711,2026-01-01,440.2,440.2,1
POL-004711,2026-02-01,440.2,440.2,1
POL-004711,2026-03-01,440.2,440.2,1
POL-004711,2026-04-01,440.2,440.2,1
POL-004711,2026-05-01,440.2,0.0,0
POL-004711,2026-06-01,440.2,440.2,1
POL-004712,2026-01-01,222.48,222.48,1
POL-004712,2026-02-01,222.48,0.0,0
POL-004712,2026-03-01,222.48,222.48,1
POL-004712,2026-04-01,222.48,222.48,1
POL-004712,2026-05-01,222.48,0.0,0
POL-004712,2026-06-01,222.48,222.48,1
POL-004713,2026-01-01,59.63,59.63,1
POL-004713,2026-02-01,59.63,59.63,1
POL-004713,2026-03-01,59.63,0.0,0
POL-004713,2026-04-01,59.63,59.63,1
POL-004713,2026-05-01,59.63,59.63,1
POL-004713,2026-06-01,59.63,0.0,0
POL-004714,2026-01-01,153.39,153.39,1
POL-004714,2026-02-01,153.39,153.39,1
POL-004714,2026-03-01,153.39,153.39,1
POL-004714,2026-04-01,153.39,153.39,1
POL-004714,2026-05-01,153.39,0.0,0
POL-004714,2026-06-01,153.39,153.39,1
POL-004715,2026-01-01,2209.51,2209.51,1
POL-004715,2026-02-01,2209.51,2209.51,1
POL-004715,2026-03-01,2209.51,2209.51,1
POL-004715,2026-04-01,2209.51,2209.51,1
POL-004715,2026-05-01,2209.51,2209.51,1
POL-004715,2026-06-01,2209.51,2209.51,1
POL-004716,2026-01-01,72.11,72.11,1
POL-004716,2026-02-01,72.11,72.11,1
POL-004716,2026-03-01,72.11,72.11,1
POL-004716,2026-04-01,72.11,72.11,1
POL-004716,2026-05-01,72.11,72.11,1
POL-004716,2026-06-01,72.11,72.11,1
POL-004717,2026-01-01,459.87,459.87,1
POL-004717,2026-02-01,459.87,459.87,1
POL-004717,2026-03-01,459.87,459.87,1
POL-004717,2026-04-01,459.87,459.87,1
POL-004717,2026-05-01,459.87,459.87,1
POL-004717,2026-06-01,459.87,459.87,1
POL-004718,2026-01-01,163.76,163.76,1
POL-004718,2026-02-01,163.76,163.76,1
POL-004718,2026-03-01,163.76,163.76,1
POL-004718,2026-04-01,163.76,163.76,1
POL-004718,2026-05-01,163.76,163.76,1
POL-004718,2026-06-01,163.76,163.76,1
POL-004719,2026-01-01,205.37,205.37,1
POL-004719,2026-02-01,205.37,205.37,1
POL-004719,2026-03-01,205.37,205.37,1
POL-004719,2026-04-01,205.37,205.37,1
POL-004719,2026-05-01,205.37,205.37,1
POL-004719,2026-06-01,205.37,205.37,1
POL-004720,2026-01-01,77.02,77.02,1
POL-004720,2026-02-01,77.02,77.02,1
POL-004720,2026-03-01,77.02,77.02,1
POL-004720,2026-04-01,77.02,77.02,1
POL-004720,2026-05-01,77.02,77.02,1
POL-004720,2026-06-01,77.02,77.02,1
POL-004721,2026-01-01,66.66,66.66,1
POL-004721,2026-02-01,66.66,66.66,1
POL-004721,2026-03-01,66.66,66.66,1
POL-004721,2026-04-01,66.66,66.66,1
POL-004721,2026-05-01,66.66,66.66,1
POL-004721,2026-06-01,66.66,66.66,1
POL-004722,2026-01-01,118.17,118.17,1
POL-004722,2026-02-01,118.17,118.17,1
POL-004722,2026-03-01,118.17,118.17,1
POL-004722,2026-04-01,118.17,118.17,1
POL-004722,2026-05-01,118.17,118.17,1
POL-004722,2026-06-01,118.17,0.0,0
POL-004723,2026-01-01,498.51,0.0,0
POL-004723,2026-02-01,498.51,0.0,0
POL-004723,2026-03-01,498.51,498.51,1
POL-004723,2026-04-01,498.51,498.51,1
POL-004723,2026-05-01,498.51,498.51,1
POL-004723,2026-06-01,498.51,498.51,1
POL-004724,2026-01-01,242.46,242.46,1
POL-004724,2026-02-01,242.46,242.46,1
POL-004724,2026-03-01,242.46,242.46,1
POL-004724,2026-04-01,242.46,242.46,1
POL-004724,2026-05-01,242.46,242.46,1
POL-004724,2026-06-01,242.46,242.46,1
POL-004725,2026-01-01,235.31,235.31,1
POL-004725,2026-02-01,235.31,235.31,1
POL-004725,2026-03-01,235.31,235.31,1
POL-004725,2026-04-01,235.31,235.31,1
POL-004725,2026-05-01,235.31,235.31,1
POL-004725,2026-06-01,235.31,235.31,1
POL-004726,2026-01-01,2236.95,2236.95,1
POL-004726,2026-02-01,2236.95,2236.95,1
POL-004726,2026-03-01,2236.95,2236.95,1
POL-004726,2026-04-01,2236.95,2236.95,1
POL-004726,2026-05-01,2236.95,2236.95,1
POL-004726,2026-06-01,2236.95,2236.95,1
POL-004727,2026-01-01,151.2,151.2,1
POL-004727,2026-02-01,151.2,151.2,1
POL-004727,2026-03-01,151.2,151.2,1
POL-004727,2026-04-01,151.2,151.2,1
POL-004727,2026-05-01,151.2,151.2,1
POL-004727,2026-06-01,151.2,151.2,1
POL-004728,2026-01-01,418.28,418.28,1
POL-004728,2026-02-01,418.28,0.0,0
POL-004728,2026-03-01,418.28,418.28,1
POL-004728,2026-04-01,418.28,418.28,1
POL-004728,2026-05-01,418.28,418.28,1
POL-004728,2026-06-01,418.28,418.28,1
POL-004729,2026-01-01,65.11,65.11,1
POL-004729,2026-02-01,65.11,65.11,1
POL-004729,2026-03-01,65.11,65.11,1
POL-004729,2026-04-01,65.11,65.11,1
POL-004729,2026-05-01,65.11,65.11,1
POL-004729,2026-06-01,65.11,65.11,1
POL-004730,2026-01-01,80.02,80.02,1
POL-004730,2026-02-01,80.02,80.02,1
POL-004730,2026-03-01,80.02,80.02,1
POL-004730,2026-04-01,80.02,80.02,1
POL-004730,2026-05-01,80.02,80.02,1
POL-004730,2026-06-01,80.02,80.02,1
POL-004731,2026-01-01,135.89,0.0,0
POL-004731,2026-02-01,135.89,135.89,1
POL-004731,2026-03-01,135.89,135.89,1
POL-004731,2026-04-01,135.89,135.89,1
POL-004731,2026-05-01,135.89,135.89,1
POL-004731,2026-06-01,135.89,135.89,1
POL-004732,2026-01-01,1197.41,0.0,0
POL-004732,2026-02-01,1197.41,1197.41,1
POL-004732,2026-03-01,1197.41,1197.41,1
POL-004732,2026-04-01,1197.41,1197.41,1
POL-004732,2026-05-01,1197.41,1197.41,1
POL-004732,2026-06-01,1197.41,1197.41,1
POL-004733,2026-01-01,240.33,240.33,1
POL-004733,2026-02-01,240.33,0.0,0
POL-004733,2026-03-01,240.33,240.33,1
POL-004733,2026-04-01,240.33,240.33,1
POL-004733,2026-05-01,240.33,240.33,1
POL-004733,2026-06-01,240.33,240.33,1
POL-004734,2026-01-01,57.99,57.99,1
POL-004734,2026-02-01,57.99,57.99,1
POL-004734,2026-03-01,57.99,57.99,1
POL-004734,2026-04-01,57.99,57.99,1
POL-004734,2026-05-01,57.99,57.99,1
POL-004734,2026-06-01,57.99,57.99,1
POL-004735,2026-01-01,1176.81,0.0,0
POL-004735,2026-02-01,1176.81,1176.81,1
POL-004735,2026-03-01,1176.81,1176.81,1
POL-004735,2026-04-01,1176.81,1176.81,1
POL-004735,2026-05-01,1176.81,0.0,0
POL-004735,2026-06-01,1176.81,1176.81,1
POL-004736,2026-01-01,549.7,549.7,1
POL-004736,2026-02-01,549.7,549.7,1
POL-004736,2026-03-01,549.7,549.7,1
POL-004736,2026-04-01,549.7,549.7,1
POL-004736,2026-05-01,549.7,549.7,1
POL-004736,2026-06-01,549.7,549.7,1
POL-004737,2026-01-01,239.93,239.93,1
POL-004737,2026-02-01,239.93,0.0,0
POL-004737,2026-03-01,239.93,239.93,1
POL-004737,2026-04-01,239.93,239.93,1
POL-004737,2026-05-01,239.93,239.93,1
POL-004737,2026-06-01,239.93,239.93,1
POL-004738,2026-01-01,219.33,219.33,1
POL-004738,2026-02-01,219.33,219.33,1
POL-004738,2026-03-01,219.33,219.33,1
POL-004738,2026-04-01,219.33,219.33,1
POL-004738,2026-05-01,219.33,0.0,0
POL-004738,2026-06-01,219.33,219.33,1
POL-004739,2026-01-01,135.0,135.0,1
POL-004739,2026-02-01,135.0,0.0,0
POL-004739,2026-03-01,135.0,135.0,1
POL-004739,2026-04-01,135.0,0.0,0
POL-004739,2026-05-01,135.0,135.0,1
POL-004739,2026-06-01,135.0,135.0,1
POL-004740,2026-01-01,80.57,80.57,1
POL-004740,2026-02-01,80.57,80.57,1
POL-004740,2026-03-01,80.57,80.57,1
POL-004740,2026-04-01,80.57,0.0,0
POL-004740,2026-05-01,80.57,80.57,1
POL-004740,2026-06-01,80.57,80.57,1
POL-004741,2026-01-01,258.46,0.0,0
POL-004741,2026-02-01,258.46,258.46,1
POL-004741,2026-03-01,258.46,258.46,1
POL-004741,2026-04-01,258.46,258.46,1
POL-004741,2026-05-01,258.46,258.46,1
POL-004741,2026-06-01,258.46,258.46,1
POL-004742,2026-01-01,62.1,62.1,1
POL-004742,2026-02-01,62.1,0.0,0
POL-004742,2026-03-01,62.1,62.1,1
POL-004742,2026-04-01,62.1,62.1,1
POL-004742,2026-05-01,62.1,62.1,1
POL-004742,2026-06-01,62.1,0.0,0
POL-004743,2026-01-01,276.89,276.89,1
POL-004743,2026-02-01,276.89,276.89,1
POL-004743,2026-03-01,276.89,276.89,1
POL-004743,2026-04-01,276.89,0.0,0
POL-004743,2026-05-01,276.89,276.89,1
POL-004743,2026-06-01,276.89,276.89,1
POL-004744,2026-01-01,151.18,151.18,1
POL-004744,2026-02-01,151.18,151.18,1
POL-004744,2026-03-01,151.18,151.18,1
POL-004744,2026-04-01,151.18,151.18,1
POL-004744,2026-05-01,151.18,151.18,1
POL-004744,2026-06-01,151.18,151.18,1
POL-004745,2026-01-01,193.46,193.46,1
POL-004745,2026-02-01,193.46,193.46,1
POL-004745,2026-03-01,193.46,0.0,0
POL-004745,2026-04-01,193.46,193.46,1
POL-004745,2026-05-01,193.46,193.46,1
POL-004745,2026-06-01,193.46,193.46,1
POL-004746,2026-01-01,430.2,430.2,1
POL-004746,2026-02-01,430.2,430.2,1
POL-004746,2026-03-01,430.2,430.2,1
POL-004746,2026-04-01,430.2,430.2,1
POL-004746,2026-05-01,430.2,430.2,1
POL-004746,2026-06-01,430.2,430.2,1
POL-004747,2026-01-01,150.27,150.27,1
POL-004747,2026-02-01,150.27,0.0,0
POL-004747,2026-03-01,150.27,150.27,1
POL-004747,2026-04-01,150.27,0.0,0
POL-004747,2026-05-01,150.27,150.27,1
POL-004747,2026-06-01,150.27,150.27,1
POL-004748,2026-01-01,153.44,0.0,0
POL-004748,2026-02-01,153.44,153.44,1
POL-004748,2026-03-01,153.44,0.0,0
POL-004748,2026-04-01,153.44,153.44,1
POL-004748,2026-05-01,153.44,153.44,1
POL-004748,2026-06-01,153.44,153.44,1
POL-004749,2026-01-01,70.32,70.32,1
POL-004749,2026-02-01,70.32,70.32,1
POL-004749,2026-03-01,70.32,70.32,1
POL-004749,2026-04-01,70.32,70.32,1
POL-004749,2026-05-01,70.32,70.32,1
POL-004749,2026-06-01,70.32,70.32,1
POL-004750,2026-01-01,64.75,0.0,0
POL-004750,2026-02-01,64.75,64.75,1
POL-004750,2026-03-01,64.75,64.75,1
POL-004750,2026-04-01,64.75,64.75,1
POL-004750,2026-05-01,64.75,64.75,1
POL-004750,2026-06-01,64.75,64.75,1
POL-004751,2026-01-01,77.45,77.45,1
POL-004751,2026-02-01,77.45,77.45,1
POL-004751,2026-03-01,77.45,77.45,1
POL-004751,2026-04-01,77.45,77.45,1
POL-004751,2026-05-01,77.45,0.0,0
POL-004751,2026-06-01,77.45,77.45,1
POL-004752,2026-01-01,62.54,62.54,1
POL-004752,2026-02-01,62.54,62.54,1
POL-004752,2026-03-01,62.54,62.54,1
POL-004752,2026-04-01,62.54,0.0,0
POL-004752,2026-05-01,62.54,62.54,1
POL-004752,2026-06-01,62.54,62.54,1
POL-004753,2026-01-01,163.62,163.62,1
POL-004753,2026-02-01,163.62,163.62,1
POL-004753,2026-03-01,163.62,163.62,1
POL-004753,2026-04-01,163.62,0.0,0
POL-004753,2026-05-01,163.62,163.62,1
POL-004753,2026-06-01,163.62,0.0,0
POL-004754,2026-01-01,153.44,153.44,1
POL-004754,2026-02-01,153.44,153.44,1
POL-004754,2026-03-01,153.44,153.44,1
POL-004754,2026-04-01,153.44,153.44,1
POL-004754,2026-05-01,153.44,153.44,1
POL-004754,2026-06-01,153.44,153.44,1
POL-004755,2026-01-01,1100.25,1100.25,1
POL-004755,2026-02-01,1100.25,1100.25,1
POL-004755,2026-03-01,1100.25,1100.25,1
POL-004755,2026-04-01,1100.25,1100.25,1
POL-004755,2026-05-01,1100.25,1100.25,1
POL-004755,2026-06-01,1100.25,1100.25,1
POL-004756,2026-01-01,63.43,63.43,1
POL-004756,2026-02-01,63.43,0.0,0
POL-004756,2026-03-01,63.43,63.43,1
POL-004756,2026-04-01,63.43,63.43,1
POL-004756,2026-05-01,63.43,63.43,1
POL-004756,2026-06-01,63.43,0.0,0
POL-004757,2026-01-01,64.16,0.0,0
POL-004757,2026-02-01,64.16,64.16,1
POL-004757,2026-03-01,64.16,0.0,0
POL-004757,2026-04-01,64.16,64.16,1
POL-004757,2026-05-01,64.16,64.16,1
POL-004757,2026-06-01,64.16,64.16,1
POL-004758,2026-01-01,497.65,497.65,1
POL-004758,2026-02-01,497.65,497.65,1
POL-004758,2026-03-01,497.65,497.65,1
POL-004758,2026-04-01,497.65,0.0,0
POL-004758,2026-05-01,497.65,497.65,1
POL-004758,2026-06-01,497.65,497.65,1
POL-004759,2026-01-01,71.14,71.14,1
POL-004759,2026-02-01,71.14,71.14,1
POL-004759,2026-03-01,71.14,71.14,1
POL-004759,2026-04-01,71.14,0.0,0
POL-004759,2026-05-01,71.14,71.14,1
POL-004759,2026-06-01,71.14,71.14,1
POL-004760,2026-01-01,273.21,0.0,0
POL-004760,2026-02-01,273.21,273.21,1
POL-004760,2026-03-01,273.21,273.21,1
POL-004760,2026-04-01,273.21,273.21,1
POL-004760,2026-05-01,273.21,0.0,0
POL-004760,2026-06-01,273.21,273.21,1
POL-004761,2026-01-01,277.72,277.72,1
POL-004761,2026-02-01,277.72,0.0,0
POL-004761,2026-03-01,277.72,277.72,1
POL-004761,2026-04-01,277.72,277.72,1
POL-004761,2026-05-01,277.72,277.72,1
POL-004761,2026-06-01,277.72,277.72,1
POL-004762,2026-01-01,234.39,234.39,1
POL-004762,2026-02-01,234.39,0.0,0
POL-004762,2026-03-01,234.39,234.39,1
POL-004762,2026-04-01,234.39,0.0,0
POL-004762,2026-05-01,234.39,234.39,1
POL-004762,2026-06-01,234.39,234.39,1
POL-004763,2026-01-01,67.12,67.12,1
POL-004763,2026-02-01,67.12,67.12,1
POL-004763,2026-03-01,67.12,67.12,1
POL-004763,2026-04-01,67.12,67.12,1
POL-004763,2026-05-01,67.12,67.12,1
POL-004763,2026-06-01,67.12,67.12,1
POL-004764,2026-01-01,61.05,61.05,1
POL-004764,2026-02-01,61.05,61.05,1
POL-004764,2026-03-01,61.05,0.0,0
POL-004764,2026-04-01,61.05,61.05,1
POL-004764,2026-05-01,61.05,61.05,1
POL-004764,2026-06-01,61.05,61.05,1
POL-004765,2026-01-01,1945.42,1945.42,1
POL-004765,2026-02-01,1945.42,1945.42,1
POL-004765,2026-03-01,1945.42,1945.42,1
POL-004765,2026-04-01,1945.42,1945.42,1
POL-004765,2026-05-01,1945.42,1945.42,1
POL-004765,2026-06-01,1945.42,1945.42,1
POL-004766,2026-01-01,438.73,438.73,1
POL-004766,2026-02-01,438.73,438.73,1
POL-004766,2026-03-01,438.73,438.73,1
POL-004766,2026-04-01,438.73,438.73,1
POL-004766,2026-05-01,438.73,438.73,1
POL-004766,2026-06-01,438.73,438.73,1
POL-004767,2026-01-01,203.81,203.81,1
POL-004767,2026-02-01,203.81,203.81,1
POL-004767,2026-03-01,203.81,203.81,1
POL-004767,2026-04-01,203.81,203.81,1
POL-004767,2026-05-01,203.81,203.81,1
POL-004767,2026-06-01,203.81,203.81,1
POL-004768,2026-01-01,78.77,78.77,1
POL-004768,2026-02-01,78.77,78.77,1
POL-004768,2026-03-01,78.77,78.77,1
POL-004768,2026-04-01,78.77,0.0,0
POL-004768,2026-05-01,78.77,78.77,1
POL-004768,2026-06-01,78.77,78.77,1
POL-004769,2026-01-01,122.28,122.28,1
POL-004769,2026-02-01,122.28,0.0,0
POL-004769,2026-03-01,122.28,122.28,1
POL-004769,2026-04-01,122.28,122.28,1
POL-004769,2026-05-01,122.28,122.28,1
POL-004769,2026-06-01,122.28,122.28,1
POL-004770,2026-01-01,249.66,0.0,0
POL-004770,2026-02-01,249.66,249.66,1
POL-004770,2026-03-01,249.66,249.66,1
POL-004770,2026-04-01,249.66,249.66,1
POL-004770,2026-05-01,249.66,0.0,0
POL-004770,2026-06-01,249.66,249.66,1
POL-004771,2026-01-01,70.5,70.5,1
POL-004771,2026-02-01,70.5,70.5,1
POL-004771,2026-03-01,70.5,70.5,1
POL-004771,2026-04-01,70.5,70.5,1
POL-004771,2026-05-01,70.5,70.5,1
POL-004771,2026-06-01,70.5,70.5,1
POL-004772,2026-01-01,1375.85,1375.85,1
POL-004772,2026-02-01,1375.85,1375.85,1
POL-004772,2026-03-01,1375.85,1375.85,1
POL-004772,2026-04-01,1375.85,1375.85,1
POL-004772,2026-05-01,1375.85,1375.85,1
POL-004772,2026-06-01,1375.85,1375.85,1
POL-004773,2026-01-01,1149.72,1149.72,1
POL-004773,2026-02-01,1149.72,1149.72,1
POL-004773,2026-03-01,1149.72,1149.72,1
POL-004773,2026-04-01,1149.72,1149.72,1
POL-004773,2026-05-01,1149.72,1149.72,1
POL-004773,2026-06-01,1149.72,1149.72,1
POL-004774,2026-01-01,64.63,64.63,1
POL-004774,2026-02-01,64.63,64.63,1
POL-004774,2026-03-01,64.63,0.0,0
POL-004774,2026-04-01,64.63,64.63,1
POL-004774,2026-05-01,64.63,64.63,1
POL-004774,2026-06-01,64.63,64.63,1
POL-004775,2026-01-01,74.94,74.94,1
POL-004775,2026-02-01,74.94,74.94,1
POL-004775,2026-03-01,74.94,74.94,1
POL-004775,2026-04-01,74.94,74.94,1
POL-004775,2026-05-01,74.94,74.94,1
POL-004775,2026-06-01,74.94,74.94,1
POL-004776,2026-01-01,122.6,122.6,1
POL-004776,2026-02-01,122.6,0.0,0
POL-004776,2026-03-01,122.6,122.6,1
POL-004776,2026-04-01,122.6,122.6,1
POL-004776,2026-05-01,122.6,122.6,1
POL-004776,2026-06-01,122.6,122.6,1
POL-004777,2026-01-01,118.07,118.07,1
POL-004777,2026-02-01,118.07,118.07,1
POL-004777,2026-03-01,118.07,118.07,1
POL-004777,2026-04-01,118.07,118.07,1
POL-004777,2026-05-01,118.07,118.07,1
POL-004777,2026-06-01,118.07,118.07,1
POL-004778,2026-01-01,132.95,132.95,1
POL-004778,2026-02-01,132.95,132.95,1
POL-004778,2026-03-01,132.95,132.95,1
POL-004778,2026-04-01,132.95,132.95,1
POL-004778,2026-05-01,132.95,132.95,1
POL-004778,2026-06-01,132.95,132.95,1
POL-004779,2026-01-01,250.6,250.6,1
POL-004779,2026-02-01,250.6,0.0,0
POL-004779,2026-03-01,250.6,0.0,0
POL-004779,2026-04-01,250.6,250.6,1
POL-004779,2026-05-01,250.6,250.6,1
POL-004779,2026-06-01,250.6,0.0,0
POL-004780,2026-01-01,126.89,126.89,1
POL-004780,2026-02-01,126.89,126.89,1
POL-004780,2026-03-01,126.89,126.89,1
POL-004780,2026-04-01,126.89,126.89,1
POL-004780,2026-05-01,126.89,126.89,1
POL-004780,2026-06-01,126.89,126.89,1
POL-004781,2026-01-01,73.69,73.69,1
POL-004781,2026-02-01,73.69,73.69,1
POL-004781,2026-03-01,73.69,73.69,1
POL-004781,2026-04-01,73.69,73.69,1
POL-004781,2026-05-01,73.69,73.69,1
POL-004781,2026-06-01,73.69,0.0,0
