client_id,market,tier,month,engagement_score
CLI-003546,South Africa,Diamond,2026-05-01,56.5
CLI-003546,South Africa,Diamond,2026-06-01,49.7
CLI-003549,South Africa,Bronze,2026-01-01,59.6
CLI-003549,South Africa,Bronze,2026-02-01,58.8
CLI-003549,South Africa,Bronze,2026-03-01,60.4
CLI-003549,South Africa,Bronze,2026-04-01,62.3
CLI-003549,South Africa,Bronze,2026-05-01,66.7
CLI-003549,South Africa,Bronze,2026-06-01,65.3
CLI-003550,Lesotho,Bronze,2026-01-01,100.0
CLI-003550,Lesotho,Bronze,2026-02-01,95.4
CLI-003550,Lesotho,Bronze,2026-03-01,94.5
CLI-003550,Lesotho,Bronze,2026-04-01,93.9
CLI-003550,Lesotho,Bronze,2026-05-01,95.9
CLI-003550,Lesotho,Bronze,2026-06-01,88.2
CLI-003552,South Africa,Blue,2026-01-01,95.8
CLI-003552,South Africa,Blue,2026-02-01,98.9
CLI-003552,South Africa,Blue,2026-03-01,91.9
CLI-003552,South Africa,Blue,2026-04-01,88.0
CLI-003552,South Africa,Blue,2026-05-01,91.5
CLI-003552,South Africa,Blue,2026-06-01,85.6
CLI-003553,South Africa,Blue,2026-01-01,79.4
CLI-003553,South Africa,Blue,2026-02-01,84.6
CLI-003553,South Africa,Blue,2026-03-01,92.5
CLI-003553,South Africa,Blue,2026-04-01,92.7
CLI-003553,South Africa,Blue,2026-05-01,88.9
CLI-003553,South Africa,Blue,2026-06-01,83.5
CLI-003554,Botswana,Bronze,2026-01-01,89.8
CLI-003554,Botswana,Bronze,2026-02-01,76.8
CLI-003554,Botswana,Bronze,2026-03-01,77.2
CLI-003554,Botswana,Bronze,2026-04-01,79.6
CLI-003554,Botswana,Bronze,2026-05-01,81.4
CLI-003554,Botswana,Bronze,2026-06-01,80.1
CLI-003555,South Africa,Blue,2026-01-01,76.9
CLI-003555,South Africa,Blue,2026-02-01,78.9
CLI-003555,South Africa,Blue,2026-03-01,77.1
CLI-003555,South Africa,Blue,2026-04-01,73.2
CLI-003555,South Africa,Blue,2026-05-01,76.5
CLI-003555,South Africa,Blue,2026-06-01,81.0
CLI-003556,South Africa,Blue,2026-01-01,39.7
CLI-003556,South Africa,Blue,2026-02-01,50.2
CLI-003556,South Africa,Blue,2026-03-01,52.2
CLI-003556,South Africa,Blue,2026-04-01,51.9
CLI-003556,South Africa,Blue,2026-05-01,56.4
CLI-003556,South Africa,Blue,2026-06-01,47.6
CLI-003557,South Africa,Gold,2026-01-01,32.2
CLI-003557,South Africa,Gold,2026-02-01,35.5
CLI-003557,South Africa,Gold,2026-03-01,37.8
CLI-003557,South Africa,Gold,2026-04-01,44.8
CLI-003557,South Africa,Gold,2026-05-01,47.9
CLI-003557,South Africa,Gold,2026-06-01,32.5
CLI-003558,South Africa,Blue,2026-01-01,84.8
CLI-003558,South Africa,Blue,2026-02-01,79.3
CLI-003558,South Africa,Blue,2026-03-01,75.3
CLI-003558,South Africa,Blue,2026-04-01,75.9
CLI-003558,South Africa,Blue,2026-05-01,76.4
CLI-003558,South Africa,Blue,2026-06-01,70.0
CLI-003561,Botswana,Silver,2026-01-01,49.6
CLI-003561,Botswana,Silver,2026-02-01,65.1
CLI-003561,Botswana,Silver,2026-03-01,62.6
CLI-003561,Botswana,Silver,2026-04-01,66.6
CLI-003561,Botswana,Silver,2026-05-01,66.0
CLI-003561,Botswana,Silver,2026-06-01,68.5
CLI-003562,Lesotho,Silver,2026-01-01,51.3
CLI-003562,Lesotho,Silver,2026-02-01,50.1
CLI-003562,Lesotho,Silver,2026-03-01,52.7
CLI-003562,Lesotho,Silver,2026-04-01,59.2
CLI-003562,Lesotho,Silver,2026-05-01,53.6
CLI-003562,Lesotho,Silver,2026-06-01,47.1
CLI-003565,South Africa,Blue,2026-01-01,71.6
CLI-003565,South Africa,Blue,2026-02-01,63.7
CLI-003565,South Africa,Blue,2026-03-01,61.0
CLI-003565,South Africa,Blue,2026-04-01,66.6
CLI-003565,South Africa,Blue,2026-05-01,62.9
CLI-003565,South Africa,Blue,2026-06-01,73.1
CLI-003566,Botswana,Gold,2026-01-01,67.2
CLI-003566,Botswana,Gold,2026-02-01,55.4
CLI-003566,Botswana,Gold,2026-03-01,58.2
CLI-003566,Botswana,Gold,2026-04-01,68.8
CLI-003566,Botswana,Gold,2026-05-01,66.0
CLI-003566,Botswana,Gold,2026-06-01,65.0
CLI-003567,South Africa,Bronze,2026-01-01,60.9
CLI-003567,South Africa,Bronze,2026-02-01,65.2
CLI-003567,South Africa,Bronze,2026-03-01,65.4
CLI-003567,South Africa,Bronze,2026-04-01,59.4
CLI-003567,South Africa,Bronze,2026-05-01,61.8
CLI-003567,South Africa,Bronze,2026-06-01,53.0
CLI-003569,Botswana,Bronze,2026-01-01,93.9
CLI-003569,Botswana,Bronze,2026-02-01,92.5
CLI-003569,Botswana,Bronze,2026-03-01,93.4
CLI-003569,Botswana,Bronze,2026-04-01,95.8
CLI-003569,Botswana,Bronze,2026-05-01,78.8
CLI-003569,Botswana,Bronze,2026-06-01,84.0
CLI-003570,South Africa,Blue,2026-01-01,73.7
CLI-003570,South Africa,Blue,2026-02-01,86.7
CLI-003570,South Africa,Blue,2026-03-01,79.8
CLI-003570,South Africa,Blue,2026-04-01,89.5
CLI-003570,South Africa,Blue,2026-05-01,73.9
CLI-003570,South Africa,Blue,2026-06-01,85.9
CLI-003571,Namibia,Bronze,2026-01-01,77.6
CLI-003571,Namibia,Bronze,2026-02-01,94.0
CLI-003571,Namibia,Bronze,2026-03-01,91.2
CLI-003571,Namibia,Bronze,2026-04-01,84.5
CLI-003571,Namibia,Bronze,2026-05-01,97.8
CLI-003571,Namibia,Bronze,2026-06-01,87.4
CLI-003572,South Africa,Silver,2026-01-01,45.2
CLI-003572,South Africa,Silver,2026-02-01,62.4
CLI-003572,South Africa,Silver,2026-03-01,36.4
CLI-003572,South Africa,Silver,2026-04-01,43.1
CLI-003572,South Africa,Silver,2026-05-01,43.2
CLI-003572,South Africa,Silver,2026-06-01,50.8
CLI-003574,Botswana,Gold,2026-01-01,65.8
CLI-003574,Botswana,Gold,2026-02-01,75.2
CLI-003574,Botswana,Gold,2026-03-01,73.1
CLI-003574,Botswana,Gold,2026-04-01,64.3
CLI-003574,Botswana,Gold,2026-05-01,70.1
CLI-003574,Botswana,Gold,2026-06-01,70.6
CLI-003578,Botswana,Bronze,2026-01-01,46.1
CLI-003578,Botswana,Bronze,2026-02-01,44.2
CLI-003578,Botswana,Bronze,2026-03-01,46.0
CLI-003578,Botswana,Bronze,2026-04-01,49.2
CLI-003578,Botswana,Bronze,2026-05-01,50.4
CLI-003578,Botswana,Bronze,2026-06-01,49.7
CLI-003579,South Africa,Gold,2026-01-01,82.5
CLI-003579,South Africa,Gold,2026-02-01,99.0
CLI-003579,South Africa,Gold,2026-03-01,81.7
CLI-003579,South Africa,Gold,2026-04-01,89.7
CLI-003579,South Africa,Gold,2026-05-01,98.5
CLI-003579,South Africa,Gold,2026-06-01,92.1
CLI-003581,South Africa,Gold,2026-01-01,93.2
CLI-003581,South Africa,Gold,2026-02-01,93.9
CLI-003581,South Africa,Gold,2026-03-01,89.3
CLI-003581,South Africa,Gold,2026-04-01,92.7
CLI-003581,South Africa,Gold,2026-05-01,84.7
CLI-003581,South Africa,Gold,2026-06-01,87.9
CLI-003583,South Africa,Blue,2026-01-01,83.7
CLI-003583,South Africa,Blue,2026-02-01,79.9
CLI-003583,South Africa,Blue,2026-03-01,76.9
CLI-003583,South Africa,Blue,2026-04-01,84.8
CLI-003583,South Africa,Blue,2026-05-01,76.0
CLI-003583,South Africa,Blue,2026-06-01,80.1
CLI-003584,Botswana,Blue,2026-01-01,52.2
CLI-003584,Botswana,Blue,2026-02-01,39.7
CLI-003584,Botswana,Blue,2026-03-01,51.8
CLI-003584,Botswana,Blue,2026-04-01,52.5
CLI-003584,Botswana,Blue,2026-05-01,52.0
CLI-003584,Botswana,Blue,2026-06-01,43.6
CLI-003585,Namibia,Silver,2026-01-01,87.5
CLI-003585,Namibia,Silver,2026-02-01,90.9
CLI-003585,Namibia,Silver,2026-03-01,87.3
CLI-003585,Namibia,Silver,2026-04-01,80.6
CLI-003585,Namibia,Silver,2026-05-01,91.2
CLI-003585,Namibia,Silver,2026-06-01,90.5
CLI-003586,South Africa,Blue,2026-01-01,94.3
CLI-003586,South Africa,Blue,2026-02-01,78.9
CLI-003586,South Africa,Blue,2026-03-01,84.1
CLI-003586,South Africa,Blue,2026-04-01,85.7
CLI-003586,South Africa,Blue,2026-05-01,74.8
CLI-003586,South Africa,Blue,2026-06-01,87.3
CLI-003587,South Africa,Bronze,2026-01-01,45.3
CLI-003587,South Africa,Bronze,2026-02-01,44.1
CLI-003587,South Africa,Bronze,2026-03-01,55.1
CLI-003587,South Africa,Bronze,2026-04-01,44.2
CLI-003587,South Africa,Bronze,2026-05-01,44.8
CLI-003587,South Africa,Bronze,2026-06-01,65.8
CLI-003590,South Africa,Bronze,2026-01-01,43.6
CLI-003590,South Africa,Bronze,2026-02-01,48.7
CLI-003590,South Africa,Bronze,2026-03-01,48.4
CLI-003590,South Africa,Bronze,2026-04-01,59.2
CLI-003590,South Africa,Bronze,2026-05-01,59.3
CLI-003590,South Africa,Bronze,2026-06-01,54.2
CLI-003592,Botswana,Blue,2026-01-01,69.5
CLI-003592,Botswana,Blue,2026-02-01,70.9
CLI-003592,Botswana,Blue,2026-03-01,78.5
CLI-003592,Botswana,Blue,2026-04-01,59.3
CLI-003592,Botswana,Blue,2026-05-01,70.9
CLI-003592,Botswana,Blue,2026-06-01,70.6
CLI-003593,South Africa,Bronze,2026-01-01,51.3
CLI-003593,South Africa,Bronze,2026-02-01,50.0
CLI-003593,South Africa,Bronze,2026-03-01,60.0
CLI-003593,South Africa,Bronze,2026-04-01,59.0
CLI-003593,South Africa,Bronze,2026-05-01,54.5
CLI-003593,South Africa,Bronze,2026-06-01,53.8
CLI-003594,Namibia,Gold,2026-01-01,63.0
CLI-003594,Namibia,Gold,2026-02-01,56.3
CLI-003594,Namibia,Gold,2026-03-01,66.3
CLI-003594,Namibia,Gold,2026-04-01,58.4
CLI-003594,Namibia,Gold,2026-05-01,56.9
CLI-003594,Namibia,Gold,2026-06-01,52.2
CLI-003595,South Africa,Bronze,2026-01-01,89.7
CLI-003595,South Africa,Bronze,2026-02-01,86.2
CLI-003595,South Africa,Bronze,2026-03-01,97.4
CLI-003595,South Africa,Bronze,2026-04-01,82.7
CLI-003595,South Africa,Bronze,2026-05-01,83.5
CLI-003595,South Africa,Bronze,2026-06-01,86.4
CLI-003596,Botswana,Diamond,2026-01-01,86.8
CLI-003596,Botswana,Diamond,2026-02-01,85.4
CLI-003596,Botswana,Diamond,2026-03-01,93.8
CLI-003596,Botswana,Diamond,2026-04-01,79.2
CLI-003596,Botswana,Diamond,2026-05-01,88.9
CLI-003596,Botswana,Diamond,2026-06-01,83.9
CLI-003597,South Africa,Gold,2026-01-01,62.0
CLI-003597,South Africa,Gold,2026-02-01,61.2
CLI-003597,South Africa,Gold,2026-03-01,71.2
CLI-003597,South Africa,Gold,2026-04-01,61.2
CLI-003597,South Africa,Gold,2026-05-01,52.8
CLI-003597,South Africa,Gold,2026-06-01,53.2
CLI-003598,South Africa,Blue,2026-01-01,93.4
CLI-003598,South Africa,Blue,2026-02-01,79.8
CLI-003598,South Africa,Blue,2026-03-01,73.3
CLI-003598,South Africa,Blue,2026-04-01,84.8
CLI-003598,South Africa,Blue,2026-05-01,86.4
CLI-003598,South Africa,Blue,2026-06-01,74.4
CLI-003599,Botswana,Bronze,2026-01-01,39.9
CLI-003599,Botswana,Bronze,2026-02-01,48.0
CLI-003599,Botswana,Bronze,2026-03-01,47.0
CLI-003599,Botswana,Bronze,2026-04-01,47.3
CLI-003599,Botswana,Bronze,2026-05-01,50.4
CLI-003599,Botswana,Bronze,2026-06-01,47.0
CLI-003600,Namibia,Bronze,2026-01-01,88.1
CLI-003600,Namibia,Bronze,2026-02-01,80.2
CLI-003600,Namibia,Bronze,2026-03-01,80.4
CLI-003600,Namibia,Bronze,2026-04-01,87.7
CLI-003600,Namibia,Bronze,2026-05-01,74.9
CLI-003600,Namibia,Bronze,2026-06-01,80.4
CLI-003601,Namibia,Blue,2026-01-01,61.1
CLI-003601,Namibia,Blue,2026-02-01,72.6
CLI-003601,Namibia,Blue,2026-03-01,79.7
CLI-003601,Namibia,Blue,2026-04-01,72.6
CLI-003601,Namibia,Blue,2026-05-01,72.5
CLI-003601,Namibia,Blue,2026-06-01,72.1
CLI-003602,Namibia,Blue,2026-01-01,45.4
CLI-003602,Namibia,Blue,2026-02-01,44.3
CLI-003602,Namibia,Blue,2026-03-01,58.7
CLI-003602,Namibia,Blue,2026-04-01,53.5
CLI-003602,Namibia,Blue,2026-05-01,42.5
CLI-003602,Namibia,Blue,2026-06-01,55.3
CLI-003603,Lesotho,Bronze,2026-01-01,95.1
CLI-003603,Lesotho,Bronze,2026-02-01,89.7
CLI-003603,Lesotho,Bronze,2026-03-01,91.5
CLI-003603,Lesotho,Bronze,2026-04-01,84.1
CLI-003603,Lesotho,Bronze,2026-05-01,100.0
CLI-003603,Lesotho,Bronze,2026-06-01,86.1
CLI-003604,Lesotho,Silver,2026-01-01,86.8
CLI-003604,Lesotho,Silver,2026-02-01,90.4
CLI-003604,Lesotho,Silver,2026-03-01,92.0
CLI-003604,Lesotho,Silver,2026-04-01,73.6
CLI-003604,Lesotho,Silver,2026-05-01,91.7
CLI-003604,Lesotho,Silver,2026-06-01,79.6
CLI-003606,Lesotho,Bronze,2026-01-01,37.3
CLI-003606,Lesotho,Bronze,2026-02-01,31.8
CLI-003606,Lesotho,Bronze,2026-03-01,41.7
CLI-003606,Lesotho,Bronze,2026-04-01,38.8
CLI-003606,Lesotho,Bronze,2026-05-01,39.7
CLI-003606,Lesotho,Bronze,2026-06-01,27.5
CLI-003607,South Africa,Bronze,2026-01-01,49.9
CLI-003607,South Africa,Bronze,2026-02-01,34.9
CLI-003607,South Africa,Bronze,2026-03-01,45.0
CLI-003607,South Africa,Bronze,2026-04-01,50.5
CLI-003607,South Africa,Bronze,2026-05-01,35.0
CLI-003607,South Africa,Bronze,2026-06-01,45.2
CLI-003608,South Africa,Gold,2026-01-01,41.6
CLI-003608,South Africa,Gold,2026-02-01,56.3
CLI-003608,South Africa,Gold,2026-03-01,49.5
CLI-003608,South Africa,Gold,2026-04-01,56.9
CLI-003608,South Africa,Gold,2026-05-01,57.2
CLI-003608,South Africa,Gold,2026-06-01,52.8
CLI-003609,South Africa,Gold,2026-01-01,76.2
CLI-003609,South Africa,Gold,2026-02-01,86.1
CLI-003609,South Africa,Gold,2026-03-01,81.4
CLI-003609,South Africa,Gold,2026-04-01,82.8
CLI-003609,South Africa,Gold,2026-05-01,70.8
CLI-003609,South Africa,Gold,2026-06-01,81.7
CLI-003610,Namibia,Silver,2026-01-01,94.4
CLI-003610,Namibia,Silver,2026-02-01,89.3
CLI-003610,Namibia,Silver,2026-03-01,82.3
CLI-003610,Namibia,Silver,2026-04-01,77.7
CLI-003610,Namibia,Silver,2026-05-01,90.1
CLI-003610,Namibia,Silver,2026-06-01,81.0
CLI-003612,South Africa,Blue,2026-01-01,42.9
CLI-003612,South Africa,Blue,2026-02-01,42.5
CLI-003612,South Africa,Blue,2026-03-01,38.1
CLI-003612,South Africa,Blue,2026-04-01,34.2
CLI-003612,South Africa,Blue,2026-05-01,35.7
CLI-003612,South Africa,Blue,2026-06-01,39.0
CLI-003613,Botswana,Bronze,2026-01-01,79.1
CLI-003613,Botswana,Bronze,2026-02-01,67.4
CLI-003613,Botswana,Bronze,2026-03-01,79.5
CLI-003613,Botswana,Bronze,2026-04-01,68.1
CLI-003613,Botswana,Bronze,2026-05-01,69.9
CLI-003613,Botswana,Bronze,2026-06-01,64.5
CLI-003616,South Africa,Silver,2026-01-01,57.4
CLI-003616,South Africa,Silver,2026-02-01,61.6
CLI-003616,South Africa,Silver,2026-03-01,64.5
CLI-003616,South Africa,Silver,2026-04-01,52.1
CLI-003616,South Africa,Silver,2026-05-01,61.2
CLI-003616,South Africa,Silver,2026-06-01,58.3
CLI-003618,Lesotho,Blue,2026-01-01,36.5
CLI-003618,Lesotho,Blue,2026-02-01,55.4
CLI-003618,Lesotho,Blue,2026-03-01,40.5
CLI-003618,Lesotho,Blue,2026-04-01,54.3
CLI-003618,Lesotho,Blue,2026-05-01,48.0
CLI-003618,Lesotho,Blue,2026-06-01,50.6
CLI-003619,South Africa,Blue,2026-01-01,67.3
CLI-003619,South Africa,Blue,2026-02-01,69.0
CLI-003619,South Africa,Blue,2026-03-01,61.6
CLI-003619,South Africa,Blue,2026-04-01,64.5
CLI-003619,South Africa,Blue,2026-05-01,56.3
CLI-003619,South Africa,Blue,2026-06-01,64.0
CLI-003620,South Africa,Silver,2026-01-01,46.5
CLI-003620,South Africa,Silver,2026-02-01,51.5
CLI-003620,South Africa,Silver,2026-03-01,46.4
CLI-003620,South Africa,Silver,2026-04-01,45.7
CLI-003620,South Africa,Silver,2026-05-01,45.6
CLI-003620,South Africa,Silver,2026-06-01,38.4
CLI-003623,South Africa,Gold,2026-01-01,71.4
CLI-003623,South Africa,Gold,2026-02-01,83.6
CLI-003623,South Africa,Gold,2026-03-01,74.5
CLI-003623,South Africa,Gold,2026-04-01,63.4
CLI-003623,South Africa,Gold,2026-05-01,73.4
CLI-003623,South Africa,Gold,2026-06-01,68.7
CLI-003624,South Africa,Blue,2026-01-01,72.2
CLI-003624,South Africa,Blue,2026-02-01,65.2
CLI-003624,South Africa,Blue,2026-03-01,84.9
CLI-003624,South Africa,Blue,2026-04-01,71.3
CLI-003624,South Africa,Blue,2026-05-01,79.9
CLI-003624,South Africa,Blue,2026-06-01,68.4
CLI-003626,South Africa,Blue,2026-01-01,68.7
CLI-003626,South Africa,Blue,2026-02-01,76.8
CLI-003626,South Africa,Blue,2026-03-01,66.2
CLI-003626,South Africa,Blue,2026-04-01,64.4
CLI-003626,South Africa,Blue,2026-05-01,65.3
CLI-003626,South Africa,Blue,2026-06-01,58.4
CLI-003627,South Africa,Bronze,2026-01-01,38.6
CLI-003627,South Africa,Bronze,2026-02-01,50.2
CLI-003627,South Africa,Bronze,2026-03-01,39.5
CLI-003627,South Africa,Bronze,2026-04-01,42.9
CLI-003627,South Africa,Bronze,2026-05-01,50.0
CLI-003627,South Africa,Bronze,2026-06-01,41.1
CLI-003628,Botswana,Gold,2026-01-01,76.7
CLI-003628,Botswana,Gold,2026-02-01,60.7
CLI-003628,Botswana,Gold,2026-03-01,60.9
CLI-003628,Botswana,Gold,2026-04-01,55.0
CLI-003628,Botswana,Gold,2026-05-01,50.5
CLI-003628,Botswana,Gold,2026-06-01,55.1
CLI-003629,South Africa,Gold,2026-01-01,80.2
CLI-003629,South Africa,Gold,2026-02-01,81.2
CLI-003629,South Africa,Gold,2026-03-01,62.7
CLI-003629,South Africa,Gold,2026-04-01,71.6
CLI-003629,South Africa,Gold,2026-05-01,84.3
CLI-003629,South Africa,Gold,2026-06-01,83.8
CLI-003630,Namibia,Blue,2026-01-01,80.7
CLI-003630,Namibia,Blue,2026-02-01,89.6
CLI-003630,Namibia,Blue,2026-03-01,79.8
CLI-003630,Namibia,Blue,2026-04-01,68.9
CLI-003630,Namibia,Blue,2026-05-01,76.6
CLI-003630,Namibia,Blue,2026-06-01,71.5
CLI-003631,Botswana,Blue,2026-01-01,88.1
CLI-003631,Botswana,Blue,2026-02-01,81.4
CLI-003631,Botswana,Blue,2026-03-01,90.3
CLI-003631,Botswana,Blue,2026-04-01,86.8
CLI-003631,Botswana,Blue,2026-05-01,90.7
CLI-003631,Botswana,Blue,2026-06-01,93.5
CLI-003632,South Africa,Silver,2026-01-01,100.0
CLI-003632,South Africa,Silver,2026-02-01,100.0
CLI-003632,South Africa,Silver,2026-03-01,87.1
CLI-003632,South Africa,Silver,2026-04-01,98.7
CLI-003632,South Africa,Silver,2026-05-01,94.4
CLI-003632,South Africa,Silver,2026-06-01,81.7
CLI-003633,South Africa,Bronze,2026-01-01,77.5
CLI-003633,South Africa,Bronze,2026-02-01,58.5
CLI-003633,South Africa,Bronze,2026-03-01,66.4
CLI-003633,South Africa,Bronze,2026-04-01,66.9
CLI-003633,South Africa,Bronze,2026-05-01,68.4
CLI-003633,South Africa,Bronze,2026-06-01,68.8
CLI-003634,South Africa,Blue,2026-01-01,39.2
CLI-003634,South Africa,Blue,2026-02-01,32.9
CLI-003634,South Africa,Blue,2026-03-01,40.2
CLI-003634,South Africa,Blue,2026-04-01,32.7
CLI-003634,South Africa,Blue,2026-05-01,51.4
CLI-003634,South Africa,Blue,2026-06-01,43.2
CLI-003636,Namibia,Bronze,2026-01-01,94.8
CLI-003636,Namibia,Bronze,2026-02-01,98.4
CLI-003636,Namibia,Bronze,2026-03-01,93.8
CLI-003636,Namibia,Bronze,2026-04-01,86.0
CLI-003636,Namibia,Bronze,2026-05-01,95.6
CLI-003636,Namibia,Bronze,2026-06-01,100.0
CLI-003637,South Africa,Blue,2026-01-01,32.0
CLI-003637,South Africa,Blue,2026-02-01,36.8
CLI-003637,South Africa,Blue,2026-03-01,32.4
CLI-003637,South Africa,Blue,2026-04-01,47.8
CLI-003637,South Africa,Blue,2026-05-01,36.0
CLI-003637,South Africa,Blue,2026-06-01,37.6
CLI-003638,South Africa,Blue,2026-01-01,67.6
CLI-003638,South Africa,Blue,2026-02-01,70.0
CLI-003638,South Africa,Blue,2026-03-01,59.1
CLI-003638,South Africa,Blue,2026-04-01,66.7
CLI-003638,South Africa,Blue,2026-05-01,67.8
CLI-003638,South Africa,Blue,2026-06-01,62.2
CLI-003639,South Africa,Silver,2026-01-01,85.4
CLI-003639,South Africa,Silver,2026-02-01,89.6
CLI-003639,South Africa,Silver,2026-03-01,90.1
CLI-003639,South Africa,Silver,2026-04-01,97.7
CLI-003639,South Africa,Silver,2026-05-01,98.6
CLI-003639,South Africa,Silver,2026-06-01,88.9
CLI-003640,Botswana,Bronze,2026-01-01,42.5
CLI-003640,Botswana,Bronze,2026-02-01,43.2
CLI-003640,Botswana,Bronze,2026-03-01,33.4
CLI-003640,Botswana,Bronze,2026-04-01,40.9
CLI-003640,Botswana,Bronze,2026-05-01,23.8
CLI-003640,Botswana,Bronze,2026-06-01,38.0
CLI-003641,Botswana,Blue,2026-01-01,66.4
CLI-003641,Botswana,Blue,2026-02-01,64.7
CLI-003641,Botswana,Blue,2026-03-01,66.7
CLI-003641,Botswana,Blue,2026-04-01,68.0
CLI-003641,Botswana,Blue,2026-05-01,66.8
CLI-003641,Botswana,Blue,2026-06-01,76.5
CLI-003642,South Africa,Silver,2026-01-01,34.8
CLI-003642,South Africa,Silver,2026-02-01,36.1
CLI-003642,South Africa,Silver,2026-03-01,26.9
CLI-003642,South Africa,Silver,2026-04-01,38.3
CLI-003642,South Africa,Silver,2026-05-01,38.0
CLI-003642,South Africa,Silver,2026-06-01,38.8
CLI-003643,Namibia,Silver,2026-01-01,44.4
CLI-003643,Namibia,Silver,2026-02-01,47.6
CLI-003643,Namibia,Silver,2026-03-01,60.0
CLI-003643,Namibia,Silver,2026-04-01,57.5
CLI-003643,Namibia,Silver,2026-05-01,55.7
CLI-003643,Namibia,Silver,2026-06-01,53.6
CLI-003644,South Africa,Blue,2026-01-01,85.3
CLI-003644,South Africa,Blue,2026-02-01,91.8
CLI-003644,South Africa,Blue,2026-03-01,83.6
CLI-003644,South Africa,Blue,2026-04-01,81.2
CLI-003644,South Africa,Blue,2026-05-01,74.6
CLI-003644,South Africa,Blue,2026-06-01,80.7
CLI-003645,South Africa,Bronze,2026-01-01,38.1
CLI-003645,South Africa,Bronze,2026-02-01,37.8
CLI-003645,South Africa,Bronze,2026-03-01,32.7
CLI-003645,South Africa,Bronze,2026-04-01,39.2
CLI-003645,South Africa,Bronze,2026-05-01,32.7
CLI-003645,South Africa,Bronze,2026-06-01,34.0
CLI-003646,South Africa,Blue,2026-01-01,55.5
CLI-003646,South Africa,Blue,2026-02-01,47.9
CLI-003646,South Africa,Blue,2026-03-01,42.7
CLI-003646,South Africa,Blue,2026-04-01,59.0
CLI-003646,South Africa,Blue,2026-05-01,47.4
CLI-003646,South Africa,Blue,2026-06-01,46.3
CLI-003647,South Africa,Bronze,2026-01-01,65.8
CLI-003647,South Africa,Bronze,2026-02-01,64.4
CLI-003647,South Africa,Bronze,2026-03-01,76.2
CLI-003647,South Africa,Bronze,2026-04-01,59.1
CLI-003647,South Africa,Bronze,2026-05-01,71.5
CLI-003647,South Africa,Bronze,2026-06-01,56.8
CLI-003648,South Africa,Gold,2026-01-01,50.9
CLI-003648,South Africa,Gold,2026-02-01,39.5
CLI-003648,South Africa,Gold,2026-03-01,46.6
CLI-003648,South Africa,Gold,2026-04-01,49.4
CLI-003648,South Africa,Gold,2026-05-01,39.4
CLI-003648,South Africa,Gold,2026-06-01,48.9
CLI-003649,Namibia,Gold,2026-01-01,88.6
CLI-003649,Namibia,Gold,2026-02-01,87.2
CLI-003649,Namibia,Gold,2026-03-01,99.9
CLI-003649,Namibia,Gold,2026-04-01,100.0
CLI-003649,Namibia,Gold,2026-05-01,94.5
CLI-003649,Namibia,Gold,2026-06-01,91.3
CLI-003650,South Africa,Silver,2026-01-01,85.8
CLI-003650,South Africa,Silver,2026-02-01,79.7
CLI-003650,South Africa,Silver,2026-03-01,86.0
CLI-003650,South Africa,Silver,2026-04-01,82.4
CLI-003650,South Africa,Silver,2026-05-01,78.9
CLI-003650,South Africa,Silver,2026-06-01,85.3
CLI-003652,Botswana,Diamond,2026-01-01,79.2
CLI-003652,Botswana,Diamond,2026-02-01,94.5
CLI-003652,Botswana,Diamond,2026-03-01,82.6
CLI-003652,Botswana,Diamond,2026-04-01,78.5
CLI-003652,Botswana,Diamond,2026-05-01,89.8
CLI-003652,Botswana,Diamond,2026-06-01,88.4
CLI-003653,Namibia,Bronze,2026-01-01,83.0
CLI-003653,Namibia,Bronze,2026-02-01,94.2
CLI-003653,Namibia,Bronze,2026-03-01,88.0
CLI-003653,Namibia,Bronze,2026-04-01,88.6
CLI-003653,Namibia,Bronze,2026-05-01,100.0
CLI-003653,Namibia,Bronze,2026-06-01,95.2
CLI-003654,Botswana,Bronze,2026-01-01,72.1
CLI-003654,Botswana,Bronze,2026-02-01,81.3
CLI-003654,Botswana,Bronze,2026-03-01,83.1
CLI-003654,Botswana,Bronze,2026-04-01,64.0
CLI-003654,Botswana,Bronze,2026-05-01,73.7
CLI-003654,Botswana,Bronze,2026-06-01,80.4
CLI-003655,Botswana,Bronze,2026-01-01,73.3
CLI-003655,Botswana,Bronze,2026-02-01,64.6
CLI-003655,Botswana,Bronze,2026-03-01,63.2
CLI-003655,Botswana,Bronze,2026-04-01,68.7
CLI-003655,Botswana,Bronze,2026-05-01,81.1
CLI-003655,Botswana,Bronze,2026-06-01,72.1
CLI-003656,Botswana,Silver,2026-01-01,51.4
CLI-003656,Botswana,Silver,2026-02-01,56.1
CLI-003656,Botswana,Silver,2026-03-01,56.5
CLI-003656,Botswana,Silver,2026-04-01,55.3
CLI-003656,Botswana,Silver,2026-05-01,61.4
CLI-003656,Botswana,Silver,2026-06-01,64.3
CLI-003657,Botswana,Blue,2026-01-01,72.9
CLI-003657,Botswana,Blue,2026-02-01,55.4
CLI-003657,Botswana,Blue,2026-03-01,38.1
CLI-003657,Botswana,Blue,2026-04-01,51.5
CLI-003657,Botswana,Blue,2026-05-01,57.8
CLI-003657,Botswana,Blue,2026-06-01,42.9
CLI-003658,Namibia,Bronze,2026-01-01,33.9
CLI-003658,Namibia,Bronze,2026-02-01,43.8
CLI-003658,Namibia,Bronze,2026-03-01,40.2
CLI-003658,Namibia,Bronze,2026-04-01,48.5
